regime,regime_label,library,transform,status,supported,early_stopped,num_successful_runs,median_throughput,mean_throughput,std_throughput,cv_throughput,ci95,gpu_peak_allocated_mb,gpu_peak_reserved_mb,reason,source_files,measured,gpu_peak_allocated_gb,gpu_peak_reserved_gb
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Equalize+Normalize+ToTensor,ok,True,False,3,320.8582268312943,320.9977624478815,0.3381977886662531,0.0010535830096982,0.3827068252785629,605.37939453125,3526.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5911908149719238,3.443359375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Erasing+Normalize+ToTensor,ok,True,False,3,503.3711210720072,502.5618446782343,2.3219538982145873,0.0046202351467832,2.627538188032982,642.13037109375,3526.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.6270804405212402,3.443359375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+GaussianBlur+Normalize+ToTensor,ok,True,False,3,649.8226691022936,651.5533882779704,4.789605829278556,0.0073510565909837,5.419949221098504,599.8271484375,3356.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5857686996459961,3.27734375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+GaussianNoise+Normalize+ToTensor,ok,True,False,3,659.868454834207,655.8878699303226,7.456843183824424,0.0113690823167938,8.438212422192281,744.1787109375,3356.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.7267370223999023,3.27734375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Grayscale+Normalize+ToTensor,ok,True,False,3,655.2252205762123,654.9734756693102,2.066891219208709,0.003155686903346,2.338907595519811,597.17138671875,3356.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5831751823425293,3.27734375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+HorizontalFlip+Normalize+ToTensor,ok,True,False,3,670.1548100775996,669.7719154560701,1.860063032764249,0.0027771588952004,2.1048594696451772,589.02294921875,2474.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5752177238464355,2.416015625
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Hue+Normalize+ToTensor,ok,True,False,3,585.8220293177467,586.4602104344277,5.83881831931454,0.009956034894489,6.607244923674913,2124.4111328125,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,2.074620246887207,7.033203125
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+Invert+Normalize+ToTensor,ok,True,False,3,658.899874946499,659.8236489901177,2.680704097692101,0.0040627584382509,3.0335022555437243,605.3681640625,3356.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5911798477172852,3.27734375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+JpegCompression+Normalize+ToTensor,ok,True,False,3,590.4911730762217,591.5621284598294,1.8567378090815785,0.0031387029692311,2.1010966248200984,1364.88427734375,3526.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,1.3328948020935059,3.443359375
rgb_dataloader_gpu,GPU DataLoader,kornia,RandomCrop224+LinearIllumination+Normalize+ToTensor,ok,True,False,3,503.2217332762021,504.3414204431062,2.3589712316647717,0.0046773299515875,2.6694272441999884,605.40576171875,7202.0,,gcp_runs/prod-g2-standard-16-rgb-dataloader-gpu-memory-r3-20260507/results/image-rgb/pipeline/kornia_memory_dataloader_augment_n10000_r3_w8_b256_dev-cuda_results.json,True,0.5912165641784668,7.033203125
